Step Strain_x Stress_x
10598.0 0.010302231 0.56964484 
10599.0 0.010312274 0.59498519 
10600.0 0.010322317 0.61922879 
10601.0 0.01033236 0.64219835 
10602.0 0.010342403 0.66379206 
10603.0 0.010352445 0.6838622 
10604.0 0.010362488 0.70234088 
10605.0 0.010372531 0.71893481 
10606.0 0.010382574 0.73366939 
10607.0 0.010392617 0.74658343 
10608.0 0.01040266 0.75773217 
10609.0 0.010412703 0.76728879 
10610.0 0.010422746 0.77535486 
10611.0 0.010432789 0.78199449 
10612.0 0.010442832 0.78745816 
10613.0 0.010452875 0.79202446 
10614.0 0.010462918 0.7959492 
10615.0 0.010472961 0.79930051 
10616.0 0.010483004 0.80230925 
10617.0 0.010493047 0.80547314 
10618.0 0.01050309 0.80902457 
10619.0 0.010513133 0.81298848 
10620.0 0.010523176 0.8175959 
10621.0 0.010533219 0.82308231 
10622.0 0.010543262 0.829691 
10623.0 0.010553305 0.83770737 
10624.0 0.010563348 0.84710596 
10625.0 0.010573391 0.85803318 
10626.0 0.010583434 0.87063079 
10627.0 0.010593477 0.88502925 
10628.0 0.01060352 0.90117834 
10629.0 0.010613563 0.91903549 
10630.0 0.010623606 0.93854117 
10631.0 0.010633649 0.95958451 
10632.0 0.010643691 0.98203632 
10633.0 0.010653734 1.0057438 
10634.0 0.010663777 1.0305123 
10635.0 0.01067382 1.0560762 
10636.0 0.010683863 1.0822552 
10637.0 0.010693906 1.1088159 
10638.0 0.010703949 1.1354437 
10639.0 0.010713992 1.1618537 
10640.0 0.010724035 1.1877365 
10641.0 0.010734078 1.2128156 
10642.0 0.010744121 1.2368568 
10643.0 0.010754164 1.2596043 
10644.0 0.010764207 1.2807943 
10645.0 0.01077425 1.3001921 
10646.0 0.010784293 1.3178486 
10647.0 0.010794336 1.3334552 
10648.0 0.010804379 1.3466831 
10649.0 0.010814422 1.3573768 
10650.0 0.010824465 1.3653674 
10651.0 0.010834508 1.3705447 
10652.0 0.010844551 1.372829 
10653.0 0.010854594 1.3721278 
10654.0 0.010864637 1.3683464 
10655.0 0.01087468 1.3614285 
10656.0 0.010884723 1.3512592 
10657.0 0.010894766 1.3379151 
10658.0 0.010904809 1.3213284 
10659.0 0.010914852 1.3013951 
10660.0 0.010924895 1.2781722 
10661.0 0.010934937 1.2516196 
10662.0 0.01094498 1.2219695 
10663.0 0.010955023 1.1888992 
10664.0 0.010965066 1.1523225 
10665.0 0.010975109 1.1123372 
10666.0 0.010985152 1.0691141 
10667.0 0.010995195 1.0227454 
10668.0 0.011005238 0.97341797 
10669.0 0.011015281 0.92118449 
10670.0 0.011025324 0.86616746 
10671.0 0.011035367 0.80849272 
10672.0 0.01104541 0.74838065 
10673.0 0.011055453 0.6859924 
10674.0 0.011065496 0.62149759 
10675.0 0.011075539 0.55512318 
10676.0 0.011085582 0.48701204 
10677.0 0.011095625 0.41729264 
10678.0 0.011105668 0.34612494 
10679.0 0.011115711 0.27370314 
10680.0 0.011125754 0.20024586 
10681.0 0.011135797 0.12600563 
10682.0 0.01114584 0.051184002 
10683.0 0.011155883 -0.023953602 
10684.0 0.011165926 -0.099025969 
10685.0 0.011175969 -0.17385504 
10686.0 0.011186012 -0.24820443 
10687.0 0.011196055 -0.32177957 
10688.0 0.011206098 -0.39434865 
10689.0 0.011216141 -0.46528901 
10690.0 0.011226183 -0.53455646 
10691.0 0.011236226 -0.60193109 
10692.0 0.011246269 -0.66729179 
10693.0 0.011256312 -0.73035031 
10694.0 0.011266355 -0.7909062 
10695.0 0.011276398 -0.84889883 
10696.0 0.011286441 -0.90415365 
10697.0 0.011296484 -0.956442 
10698.0 0.011306527 -1.0055584 
10699.0 0.01131657 -1.0513116 
10700.0 0.011326613 -1.0935857 
10701.0 0.011336656 -1.1321556 
10702.0 0.011346699 -1.1667989 
10703.0 0.011356742 -1.1974966 
10704.0 0.011366785 -1.2242885 
10705.0 0.011376828 -1.2469582 
10706.0 0.011386871 -1.2653829 
10707.0 0.011396914 -1.2794165 
10708.0 0.011406957 -1.288996 
10709.0 0.011417 -1.2940306 
10710.0 0.011427043 -1.2944889 
10711.0 0.011437086 -1.2904195 
10712.0 0.011447129 -1.2818313 
10713.0 0.011457172 -1.2688982 
10714.0 0.011467215 -1.2517843 
10715.0 0.011477258 -1.2306488 
10716.0 0.011487301 -1.2056811 
10717.0 0.011497344 -1.1770975 
10718.0 0.011507386 -1.1451655 
10719.0 0.011517429 -1.110106 
10720.0 0.011527472 -1.0721237 
10721.0 0.011537515 -1.0318023 
10722.0 0.011547558 -0.98953848 
10723.0 0.011557601 -0.94556938 
10724.0 0.011567644 -0.90013772 
10725.0 0.011577687 -0.85347479 
10726.0 0.01158773 -0.80600367 
10727.0 0.011597773 -0.75806089 
10728.0 0.011607816 -0.70978483 
10729.0 0.011617859 -0.66131458 
