Step Temp msd
10379.0 705.86235 19.602859 
10380.0 707.75521 19.604097 
10381.0 709.91248 19.605304 
10382.0 712.31862 19.606479 
10383.0 714.92932 19.607618 
10384.0 717.67076 19.608719 
10385.0 720.44478 19.609778 
10386.0 723.14075 19.610792 
10387.0 725.65175 19.611757 
10388.0 727.88972 19.612671 
10389.0 729.7943 19.61353 
10390.0 731.33348 19.614329 
10391.0 732.50097 19.615065 
10392.0 733.31679 19.615731 
10393.0 733.82915 19.616324 
10394.0 734.10811 19.61684 
10395.0 734.22833 19.617274 
10396.0 734.25162 19.617624 
10397.0 734.22109 19.617887 
10398.0 734.1675 19.618063 
10399.0 734.11954 19.618151 
10400.0 734.10993 19.618152 
10401.0 734.17406 19.618068 
10402.0 734.34305 19.6179 
10403.0 734.63483 19.617649 
10404.0 735.04643 19.617317 
10405.0 735.54938 19.616905 
10406.0 736.08954 19.616413 
10407.0 736.59456 19.615841 
10408.0 736.99434 19.615189 
10409.0 737.24871 19.614458 
10410.0 737.36191 19.613648 
10411.0 737.37169 19.61276 
10412.0 737.32651 19.611798 
10413.0 737.26949 19.610762 
10414.0 737.23366 19.609654 
10415.0 737.2461 19.608474 
10416.0 737.33458 19.607221 
10417.0 737.52677 19.605895 
10418.0 737.83955 19.604494 
10419.0 738.2679 19.603016 
10420.0 738.78346 19.601461 
10421.0 739.34334 19.599826 
10422.0 739.90273 19.598108 
10423.0 740.42418 19.596304 
10424.0 740.88065 19.594413 
10425.0 741.25372 19.59243 
10426.0 741.5302 19.590356 
10427.0 741.7007 19.58819 
10428.0 741.76256 19.585933 
10429.0 741.72292 19.583588 
10430.0 741.59359 19.581158 
10431.0 741.37847 19.578645 
10432.0 741.06648 19.576053 
10433.0 740.64109 19.573384 
10434.0 740.10206 19.57064 
10435.0 739.48165 19.567824 
10436.0 738.84209 19.564941 
10437.0 738.25725 19.561993 
10438.0 737.79246 19.558989 
10439.0 737.49417 19.555935 
10440.0 737.39173 19.552839 
10441.0 737.50383 19.54971 
10442.0 737.83987 19.546558 
10443.0 738.39427 19.543394 
10444.0 739.14055 19.540226 
10445.0 740.03423 19.537068 
10446.0 741.0286 19.533928 
10447.0 742.09844 19.53082 
10448.0 743.25544 19.527754 
10449.0 744.54245 19.524741 
10450.0 746.01213 19.521794 
10451.0 747.70585 19.518922 
10452.0 749.64183 19.516135 
10453.0 751.81328 19.513443 
10454.0 754.19391 19.510851 
10455.0 756.74734 19.508367 
10456.0 759.43661 19.505995 
10457.0 762.2301 19.503741 
10458.0 765.10271 19.501606 
10459.0 768.03243 19.499595 
10460.0 770.99305 19.497708 
10461.0 773.94592 19.495945 
10462.0 776.8361 19.494307 
10463.0 779.59618 19.492792 
10464.0 782.15498 19.4914 
10465.0 784.44587 19.49013 
10466.0 786.41343 19.488983 
10467.0 788.01848 19.48796 
10468.0 789.2421 19.487062 
10469.0 790.0895 19.486291 
10470.0 790.59253 19.48565 
10471.0 790.80651 19.48514 
10472.0 790.79786 19.48476 
10473.0 790.62568 19.484508 
10474.0 790.32626 19.484382 
10475.0 789.90859 19.484377 
10476.0 789.36476 19.484487 
10477.0 788.6933 19.484708 
10478.0 787.9212 19.485033 
10479.0 787.10541 19.485454 
10480.0 786.31428 19.485965 
10481.0 785.60577 19.486556 
10482.0 785.01305 19.487218 
10483.0 784.53896 19.487943 
10484.0 784.16337 19.488724 
10485.0 783.86482 19.489552 
10486.0 783.64247 19.490421 
10487.0 783.52216 19.491326 
10488.0 783.54517 19.492261 
10489.0 783.74919 19.493223 
