v_strainx v_stressx v_strainy v_stressy
0.52572569 57.25706 0.3658557 -2.618002 
0.52586972 58.129608 0.36578617 -1.7147811 
0.52601376 59.212202 0.36573727 -0.79810718 
0.52615779 60.090632 0.365698 -0.087657464 
0.52630182 59.908893 0.36565989 -0.33707938 
0.52644585 59.181384 0.3656259 -1.0383266 
0.52658988 58.609968 0.36560438 -1.5889789 
0.52673391 58.720482 0.36560186 -1.6000469 
0.52687794 60.72808 0.36561843 0.0088534229 
0.52702198 63.282553 0.36563486 2.0933406 
0.52716601 63.669085 0.3656263 2.1809075 
0.52731004 62.871792 0.36559176 1.3512806 
0.52745407 62.963445 0.3655412 1.4198871 
0.5275981 64.624756 0.36547385 3.0724909 
0.52774213 66.766929 0.36537004 5.0860742 
0.52788617 68.109561 0.36520586 6.2771741 
0.5280302 67.743847 0.3649673 5.7960964 
0.52817423 66.600175 0.36466031 4.4976307 
0.52831826 64.679833 0.36430062 2.4332991 
0.52846229 63.342355 0.36391299 0.97561514 
0.52860632 59.180885 0.36351488 -3.1309149 
0.52875035 56.840929 0.3631552 -5.3521193 
0.52889439 55.311292 0.36286023 -6.7492318 
0.52903842 55.877045 0.36264635 -6.1381612 
0.52918245 59.591523 0.36250603 -2.5820034 
0.52932648 60.673463 0.36239681 -1.6432123 
0.52947051 60.532998 0.36230743 -1.8072494 
0.52961454 59.800863 0.36223978 -2.4750048 
0.52975857 60.190428 0.36220174 -2.1890977 
0.52990261 58.12214 0.36218982 -4.3464997 
0.53004664 56.956666 0.3622296 -5.6239717 
0.53019067 60.750563 0.36233614 -2.0723304 
0.5303347 62.373094 0.36246703 -0.59369738 
0.53047873 63.554399 0.36260465 0.43830098 
0.53062276 66.792527 0.36273669 3.4970103 
0.5307668 70.639231 0.36282677 7.1232857 
0.53091083 71.070041 0.36283183 7.4443892 
0.53105486 70.325906 0.36274827 6.5696247 
0.53119889 68.892248 0.36258676 5.1164265 
0.53134292 68.405522 0.36236486 4.6289342 
0.53148695 65.860566 0.36208855 2.159106 
0.53163098 63.345536 0.36178741 -0.41171259 
0.53177502 61.972647 0.36149209 -1.7754199 
0.53191905 59.825319 0.36121879 -3.819824 
0.53206308 59.399881 0.36099172 -4.2569464 
0.53220711 59.318137 0.36081591 -4.3391914 
0.53235114 58.735827 0.36069218 -4.8367 
0.53249517 59.407441 0.36062626 -4.0164559 
0.53263921 59.285901 0.36060825 -3.9386428 
0.53278324 62.283446 0.36063708 -0.98477357 
0.53292727 65.292369 0.36067753 1.786121 
0.5330713 64.614876 0.36069665 0.91641265 
0.53321533 64.464355 0.36070483 0.48502843 
0.53335936 67.728074 0.36070723 3.3373706 
0.53350339 68.446306 0.36066998 3.6967418 
0.53364743 67.651629 0.3605889 2.5366019 
0.53379146 68.097208 0.36047794 2.6816029 
0.53393549 70.790066 0.36033545 5.0387107 
0.53407952 71.11885 0.36013354 5.0784973 
0.53422355 67.296091 0.35987194 1.1276867 
0.53436758 65.579943 0.35959778 -0.67094507 
0.53451161 66.880386 0.35933247 0.54939511 
0.53465565 66.112643 0.3590615 -0.072331816 
0.53479968 63.531376 0.35879227 -2.3332435 
0.53494371 62.996129 0.35855159 -2.4960532 
0.53508774 65.136886 0.3583413 -0.16516972 
0.53523177 66.570853 0.35813365 1.3620406 
0.5353758 64.857757 0.35791053 -0.2313264 
0.53551984 63.8821 0.3576909 -1.298207 
0.53566387 63.13951 0.35748737 -2.3553432 
0.5358079 61.574758 0.3573124 -4.3048965 
0.53595193 62.435609 0.35718899 -3.8315122 
0.53609596 60.369651 0.35711136 -6.0788398 
0.53623999 60.593868 0.35710596 -6.0578142 
0.53638402 63.857222 0.35717232 -3.0860133 
0.53652806 68.175106 0.35727504 0.89074405 
0.53667209 72.000627 0.3573669 4.3770858 
0.53681612 73.693903 0.35740662 5.890082 
0.53696015 74.993567 0.3573764 7.1109012 
0.53710418 75.751279 0.35726201 7.830095 
0.53724821 73.387734 0.35705522 5.5302456 
0.53739224 70.257838 0.3567836 2.5004389 
0.53753628 71.070851 0.35648331 3.3413311 
0.53768031 70.188556 0.35614449 2.4891043 
0.53782434 68.123194 0.35577742 0.38992337 
0.53796837 67.677921 0.35540704 -0.19869161 
0.5381124 67.241527 0.35504035 -0.69813878 
0.53825643 62.280058 0.35468325 -5.4684267 
0.53840047 58.712206 0.35439203 -8.9111023 
0.5385445 61.432136 0.3542071 -6.3373504 
0.53868853 65.164468 0.35409766 -2.8892651 
0.53883256 65.21559 0.35402271 -3.0026261 
0.53897659 61.438371 0.35398349 -6.6643765 
0.53912062 60.908111 0.35402309 -7.1449515 
0.53926465 65.304965 0.35414695 -2.8966512 
0.53940869 70.455691 0.35430463 1.9523991 
0.53955272 70.97732 0.35443872 2.2871845 
0.53969675 70.831625 0.35454533 1.9934466 
0.53984078 71.887517 0.35462802 2.9319541 
0.53998481 74.120693 0.35467577 4.9688538 
0.54012884 77.141044 0.35466459 7.7585188 
0.54027287 76.196384 0.3545617 6.6943109 
0.54041691 73.254299 0.35438001 3.6499864 
0.54056094 71.109923 0.35415583 1.3399451 
0.54070497 68.601941 0.35391664 -1.1852757 
0.540849 67.052567 0.35369234 -2.5829123 
0.54099303 64.972171 0.35349939 -4.413469 
0.54113706 65.002269 0.35335928 -4.180962 
0.5412811 64.200545 0.35326908 -4.7052269 
0.54142513 63.713078 0.35323479 -4.9558274 
0.54156916 66.040528 0.35325916 -2.4414192 
0.54171319 67.592032 0.3533123 -0.66248128 
0.54185722 69.435052 0.35337309 1.2608074 
0.54200125 70.889192 0.35341878 2.6744605 
0.54214528 71.175685 0.3534327 2.6784591 
0.54228932 71.519509 0.35341491 2.4882794 
0.54243335 72.507117 0.35336778 2.8632238 
0.54257738 72.252042 0.35328698 2.0917809 
0.54272141 72.156637 0.35318176 1.5652145 
0.54286544 73.274089 0.35305843 2.2942611 
0.54300947 74.386144 0.35290844 3.0336968 
0.5431535 75.163002 0.35272317 3.5995176 
0.54329754 77.189186 0.35249607 5.4505312 
0.54344157 77.25156 0.35220546 5.4056512 
0.5435856 75.554861 0.35185215 3.7326325 
0.54372963 71.899308 0.3514562 0.31138007 
0.54387366 68.70439 0.35105815 -2.5156807 
0.54401769 66.748578 0.35069138 -4.0732731 
0.54416173 65.991684 0.35037409 -4.4847267 
0.54430576 65.72038 0.35011091 -4.4901784 
0.54444979 65.907652 0.34990167 -4.134387 
0.54459382 66.666469 0.34974195 -3.2840525 
0.54473785 65.95703 0.34962153 -3.9410847 
0.54488188 65.098019 0.34954798 -4.9906883 
0.54502591 66.866847 0.34953348 -3.6195413 
0.54516995 70.244218 0.34956166 -0.76436056 
0.54531398 70.606201 0.34959874 -0.9432035 
0.54545801 72.620751 0.3496468 0.43328562 
0.54560204 75.81737 0.34968957 3.0184255 
0.54574607 76.962547 0.34969664 3.715241 
0.5458901 76.437864 0.34965991 2.9629203 
0.54603413 74.592439 0.34958843 1.0794287 
0.54617817 73.246908 0.34950452 -0.097488045 
0.5463222 73.29186 0.34942209 0.26822333 
0.54646623 73.102193 0.34933684 0.49956601 
0.54661026 73.850006 0.34924604 1.5791891 
0.54675429 74.046712 0.34913701 2.1112977 
0.54689832 74.296868 0.34900355 2.7113572 
0.54704236 73.703354 0.3488387 2.4462874 
0.54718639 72.392566 0.34864572 1.3946983 
0.54733042 70.128483 0.3484371 -0.79912454 
0.54747445 67.543556 0.34823875 -3.482228 
0.54761848 68.508708 0.3480822 -2.8461601 
0.54776251 68.759718 0.34795977 -3.0767755 
0.54790654 68.026775 0.34787405 -4.3114414 
0.54805058 66.939478 0.3478394 -5.8105605 
0.54819461 65.449134 0.34787327 -7.5921528 
0.54833864 67.298545 0.34799636 -5.931759 
0.54848267 71.391198 0.34818882 -2.0494226 
0.5486267 74.647396 0.34840468 1.1487681 
0.54877073 74.635231 0.34860619 1.2804762 
0.54891476 75.594113 0.34879184 2.4273676 
0.5490588 76.874659 0.34894817 3.9192113 
0.54920283 78.742397 0.34905767 5.9582411 
0.54934686 80.661139 0.34909646 8.0321854 
0.54949089 81.494098 0.34904034 9.0251927 
0.54963492 80.749236 0.34887799 8.3394139 
0.54977895 78.076963 0.34861796 5.631943 
0.54992299 75.917272 0.34829264 3.325453 
0.55006702 74.500872 0.34792954 1.5999634 
0.55021105 71.385422 0.34754919 -1.7509791 
0.55035508 70.150808 0.34719113 -3.2638609 
0.55049911 70.015924 0.34687308 -3.5835662 
0.55064314 71.437323 0.34659859 -2.3094447 
0.55078717 72.143277 0.34635249 -1.7228588 
0.55093121 72.711518 0.34612773 -1.2908762 
0.55107524 74.921882 0.34591913 0.79720254 
0.55121927 75.961737 0.3457021 1.8069305 
0.5513633 75.298612 0.3454648 1.14627 
0.55150733 74.956664 0.3452151 0.73802651 
0.55165136 74.159034 0.34495786 -0.26803363 
0.55179539 76.109382 0.34470492 1.359448 
0.55193943 77.06073 0.34443718 2.0558071 
0.55208346 75.189294 0.34414655 0.14394335 
0.55222749 74.750441 0.34385557 -0.36028779 
0.55237152 73.96247 0.34357015 -1.2281311 
0.55251555 72.001649 0.34330045 -3.1810142 
0.55265958 69.618532 0.34306927 -5.5947754 
0.55280362 69.741036 0.3429047 -5.5416809 
0.55294765 72.467798 0.34280579 -2.8655616 
0.55309168 74.655399 0.3427409 -0.69633078 
0.55323571 73.271752 0.34268446 -1.9679434 
0.55337974 70.307934 0.34265133 -4.7323526 
0.55352377 70.335721 0.34267379 -4.6688049 
0.5536678 73.191635 0.34275086 -1.9029185 
0.55381184 74.738443 0.3428499 -0.32489334 
0.55395587 76.490499 0.34295232 1.3328628 
0.5540999 78.278502 0.34303867 2.9341464 
0.55424393 79.065708 0.34309025 3.5750347 
0.55438796 76.877668 0.34309968 1.2253395 
0.55453199 75.953746 0.34309471 -0.0075784264 
0.55467602 77.533937 0.34308985 1.2773407 
0.55482006 80.657762 0.34307004 4.1044315 
0.55496409 78.248678 0.34300218 1.6469435 
0.55510812 75.014378 0.34291531 -1.5310854 
0.55525215 74.520374 0.3428468 -2.0140167 
0.55539618 75.534347 0.34280224 -0.95928036 
0.55554021 78.471532 0.34276914 2.0357057 
0.55568425 79.008478 0.34271231 2.7638726 
0.55582828 79.294024 0.34262332 3.2120898 
0.55597231 78.572244 0.34249707 2.5609186 
0.55611634 77.52346 0.34234137 1.6170102 
0.55626037 76.15924 0.34216742 0.31106084 
0.5564044 79.043305 0.34199064 3.0187467 
0.55654843 80.811143 0.34177929 4.5061068 
0.55669247 79.52139 0.34151613 2.9594002 
0.5568365 78.920941 0.34121954 1.9221839 
0.55698053 78.058307 0.34090185 0.55434508 
0.55712456 76.960001 0.34057921 -1.0120038 
0.55726859 75.113704 0.34026997 -3.1969048 
0.55741262 72.652911 0.33999962 -5.8256115 
0.55755665 72.036509 0.33979871 -6.465624 
0.55770069 72.516584 0.33967436 -5.8899415 
0.55784472 72.750255 0.33961947 -5.4648453 
0.55798875 75.982629 0.33962874 -2.0447249 
0.55813278 81.190324 0.33966188 3.2614103 
0.55827681 83.696217 0.33965674 5.9311704 
0.55842084 81.219697 0.33958226 3.6649682 
0.55856488 79.23109 0.33946527 1.7830353 
0.55870891 78.258712 0.33932799 0.79122554 
0.55885294 78.86924 0.33918211 1.2578502 
0.55899697 77.098298 0.33902222 -0.64097296 
0.559141 76.907672 0.33887059 -1.0850777 
0.55928503 76.851309 0.33873237 -1.4422897 
0.55942906 77.754373 0.33861167 -0.85490845 
0.5595731 77.775809 0.33850154 -1.0097654 
0.55971713 77.985712 0.33840374 -0.92101387 
0.55986116 78.01252 0.33831717 -0.97177434 
0.56000519 76.737683 0.33824236 -2.1777729 
0.56014922 76.885257 0.33819337 -1.9517833 
0.56029325 77.134103 0.33816741 -1.5663977 
0.56043728 76.858211 0.33815989 -1.5680118 
0.56058132 76.589613 0.33817075 -1.4587252 
0.56072535 77.778519 0.33819861 0.042847555 
0.56086938 79.267414 0.33822585 1.7106971 
0.56101341 79.416479 0.33823297 1.9662313 
0.56115744 80.119056 0.33821709 2.6578756 
0.56130147 80.336192 0.3381702 2.7616775 
0.56144551 78.964283 0.33809125 1.1883315 
0.56158954 77.633477 0.33799878 -0.40339649 
0.56173357 77.899183 0.33791146 -0.46070662 
0.5618776 79.126749 0.33782995 0.41848239 
0.56202163 78.156979 0.33774393 -0.75313654 
0.56216566 76.557195 0.33766713 -2.3320158 
0.56230969 77.319598 0.33761795 -1.5396203 
0.56245373 78.877101 0.33758701 0.0050934879 
0.56259776 79.614648 0.33755617 0.80446816 
0.56274179 81.118303 0.33751606 2.4278261 
0.56288582 82.521886 0.33744777 3.9742055 
0.56302985 82.295823 0.33733334 3.9181594 
0.56317388 80.174071 0.33717364 1.9419678 
0.56331791 77.836169 0.33699201 -0.37196208 
0.56346195 77.704958 0.33681559 -0.61299977 
0.56360598 78.587668 0.33664717 0.093525594 
0.56375001 78.926208 0.33647847 0.21045569 
0.56389404 78.630117 0.33630811 -0.33372974 
0.56403807 78.306818 0.33614247 -0.94818636 
0.5641821 78.405199 0.33598868 -1.1915798 
0.56432614 79.094437 0.33584955 -0.88795246 
0.56447017 81.039746 0.33572144 0.75757197 
0.5646142 81.887547 0.3355851 1.4792737 
0.56475823 81.708744 0.33543215 1.2294996 
0.56490226 79.725957 0.33526557 -0.67799751 
0.56504629 78.84589 0.33510771 -1.4668434 
0.56519032 79.304922 0.33496771 -0.97243059 
0.56533436 78.251789 0.33483972 -1.9920451 
0.56547839 76.387349 0.33473558 -3.6975325 
0.56562242 76.811318 0.33467506 -3.0387909 
0.56576645 80.088477 0.33465028 0.45546094 
0.56591048 83.720065 0.3346203 4.2297851 
0.56605451 83.422018 0.33454113 4.0030792 
0.56619854 80.918284 0.33441564 1.4532184 
0.56634258 80.948055 0.33427379 1.2585658 
0.56648661 82.327035 0.33411794 2.2499858 
0.56663064 81.671117 0.3339366 1.169587 
0.56677467 80.043195 0.33374248 -0.93527397 
0.5669187 78.602964 0.33356019 -2.7969973 
0.56706273 77.626736 0.33341137 -4.1456291 
0.56720677 78.516666 0.33331155 -3.6490187 
0.5673508 78.940163 0.33325473 -3.3858755 
0.56749483 79.181315 0.33323764 -3.028186 
0.56763886 79.828947 0.33325592 -2.1313704 
0.56778289 79.287559 0.33329897 -2.3970289 
0.56792692 81.319986 0.33336977 -0.11960494 
0.56807095 84.449887 0.33344166 3.2754748 
0.56821499 86.16605 0.33347503 5.2768903 
0.56835902 85.927993 0.33344671 5.3259368 
0.56850305 85.107557 0.33335642 4.6649429 
0.56864708 84.311663 0.33321214 3.8552184 
0.56879111 84.218999 0.33302358 3.5275151 
0.56893514 84.910155 0.33279479 3.8815005 
0.56907917 84.983217 0.33252185 3.5266108 
0.56922321 82.934953 0.33220912 0.98343991 
0.56936724 79.614479 0.33188644 -2.7654898 
0.56951127 77.244128 0.33159752 -5.4845602 
0.5696553 76.170724 0.33137382 -6.771201 
0.56979933 77.276902 0.33122999 -5.7101663 
0.56994336 78.880179 0.33115327 -3.8796177 
0.5700874 79.424833 0.33112205 -2.9424334 
0.57023143 81.373697 0.33112523 -0.59383595 
0.57037546 81.887826 0.33113531 0.29419196 
0.57051949 81.500219 0.33114192 0.24392214 
0.57066352 80.635421 0.33114568 -0.38767314 
0.57080755 79.973459 0.33115394 -0.90892831 
0.57095158 80.379512 0.33117275 -0.51984125 
0.57109562 81.870721 0.33119754 0.80446928 
0.57123965 81.860509 0.33121285 0.55122647 
0.57138368 82.255657 0.33122169 0.61909259 
0.57152771 83.693223 0.33122328 1.6140975 
0.57167174 84.124073 0.33120608 1.6255964 
0.57181577 82.296134 0.33117002 -0.45854216 
0.5719598 79.654638 0.33113948 -3.2912035 
0.57210384 78.387471 0.33114742 -4.751504 
0.57224787 80.059433 0.33121071 -3.2518874 
0.5723919 83.061618 0.33131162 -0.36842487 
0.57253593 84.279955 0.3314164 0.96759251 
0.57267996 83.513842 0.33150944 0.53682727 
0.57282399 82.624054 0.33159583 0.15031555 
0.57296803 81.83567 0.33168009 -0.044116351 
0.57311206 81.301212 0.33176451 -0.025824261 
0.57325609 81.931431 0.33184887 1.0154487 
0.57340012 83.317089 0.33192102 2.636621 
0.57354415 83.435412 0.33196208 2.7619055 
0.57368818 83.693451 0.33197071 2.8428525 
0.57383221 84.672357 0.33194612 3.5071145 
0.57397625 84.474324 0.33188068 2.940928 
0.57412028 83.650413 0.33178119 1.6755252 
0.57426431 82.699777 0.33166258 0.27802425 
0.57440834 82.576063 0.33154126 -0.22957676 
0.57455237 82.973449 0.33142316 -0.10192148 
0.5746964 83.897678 0.33130678 0.59996593 
0.57484043 84.541493 0.33118392 1.0582496 
0.57498447 84.861902 0.33104926 1.2424943 
0.5751285 84.851738 0.3309007 1.1987133 
0.57527253 84.138628 0.33073881 0.59119451 
0.57541656 82.321211 0.33057075 -0.9535357 
0.57556059 80.606231 0.33041456 -2.2743691 
0.57570462 81.143518 0.3302856 -1.3515815 
0.57584866 83.71872 0.33017298 1.5291925 
0.57599269 84.530647 0.33004303 2.5897589 
0.57613672 83.571609 0.32988345 1.7475022 
0.57628075 81.430843 0.3297042 -0.41736123 
0.57642478 80.349946 0.32953062 -1.716336 
0.57656881 81.527672 0.3293778 -0.90117341 
0.57671284 82.962293 0.32923617 0.13054334 
0.57685688 82.84099 0.32909364 -0.40529975 
0.57700091 82.176215 0.32895646 -1.4578816 
0.57714494 82.700931 0.32883686 -1.2847872 
0.57728897 83.468042 0.32873276 -0.77755881 
0.577433 83.027998 0.32863817 -1.4076257 
0.57757703 82.786561 0.32856039 -1.8134355 
0.57772106 82.989971 0.32850407 -1.69454 
0.5778651 83.303009 0.32846773 -1.383328 
0.57800913 83.804472 0.32844767 -0.73218898 
0.57815316 84.579751 0.32843624 0.33768649 
0.57829719 84.151988 0.32842092 0.30289182 
0.57844122 83.328749 0.32840215 -0.099436883 
0.57858525 82.871357 0.32838462 -0.17815966 
0.57872929 82.375544 0.32836925 -0.38508169 
0.57887332 82.137839 0.32835843 -0.45171654 
0.57901735 82.381715 0.32835294 -0.20573732 
0.57916138 82.771578 0.32834987 0.061935126 
0.57930541 83.490353 0.3283461 0.55066491 
0.57944944 84.038135 0.32833594 0.79904905 
0.57959347 84.484145 0.3283165 0.87415259 
0.57973751 84.515568 0.32828696 0.51886821 
0.57988154 84.450541 0.3282515 0.073537986 
0.58002557 84.021079 0.32821534 -0.68195161 
0.5801696 83.204973 0.32818727 -1.7545121 
0.58031363 83.077714 0.3281798 -2.0678568 
0.58045766 84.110678 0.32819648 -1.1545774 
0.58060169 84.886978 0.32822657 -0.35196214 
0.58074573 84.968975 0.32826066 -0.13263111 
0.58088976 84.761051 0.32829617 -0.1369519 
0.58103379 83.870781 0.32833315 -0.74681091 
0.58117782 83.479062 0.32837871 -0.85598653 
0.58132185 83.840415 0.3284341 -0.25150566 
0.58146588 84.700538 0.32849222 0.83042937 
0.58160992 85.299365 0.32854043 1.6062894 
0.58175395 85.323471 0.3285697 1.7141185 
0.58189798 85.289001 0.32857884 1.6201602 
0.58204201 84.908171 0.32856903 1.0367472 
0.58218604 84.986269 0.32854716 0.77832409 
0.58233007 85.679231 0.32851628 1.0635988 
0.5824741 85.889213 0.3284731 0.86799227 
0.58261814 85.437624 0.32841995 0.069892687 
0.58276217 85.281682 0.32836619 -0.38979166 
0.5829062 85.48845 0.32831721 -0.4357941 
0.58305023 85.595998 0.32827351 -0.49265934 
0.58319426 85.207609 0.32823574 -0.94301317 
0.58333829 85.075774 0.32820914 -1.0024124 
0.58348232 84.390828 0.32819437 -1.535814 
0.58362636 84.23134 0.32819761 -1.4437418 
0.58377039 84.455116 0.32821773 -0.91226273 
0.58391442 85.283955 0.32824845 0.21403304 
0.58405845 86.171345 0.32827656 1.3570988 
0.58420248 86.30848 0.3282887 1.7119466 
0.58434651 86.235348 0.32828079 1.7479354 
0.58449055 86.094901 0.32825247 1.5904609 
0.58463458 85.811221 0.32820565 1.1682133 
0.58477861 86.032363 0.32814535 1.1679738 
0.58492264 86.653402 0.32807161 1.5199298 
0.58506667 87.014589 0.32798038 1.559034 
0.5852107 86.732539 0.32787124 0.94389171 
0.58535473 86.19095 0.32775148 0.059536369 
0.58549877 85.674827 0.32763147 -0.77485625 
0.5856428 85.211221 0.32752096 -1.4571494 
0.58578683 85.82644 0.32742789 -0.98280689 
0.58593086 86.583541 0.32734667 -0.28818629 
0.58607489 87.039502 0.32726911 0.19387395 
0.58621892 87.108991 0.32718956 0.38370728 
0.58636295 86.679954 0.32710583 0.12175447 
0.58650699 86.235598 0.32702097 -0.12465773 
0.58665102 85.797776 0.32693788 -0.37246012 
0.58679505 85.91489 0.32685944 -0.098876013 
0.58693908 86.444242 0.32678245 0.54549816 
0.58708311 86.248769 0.32669936 0.42014337 
0.58722714 85.887137 0.32661165 0.034636197 
0.58737118 86.118332 0.32652385 0.11433315 
0.58751521 86.370526 0.32643503 0.1572718 
0.58765924 86.576743 0.32634469 0.12903686 
0.58780327 86.88546 0.32625315 0.17096416 
0.5879473 87.615045 0.32615995 0.64600776 
0.58809133 88.474231 0.32605952 1.2658002 
0.58823536 88.823085 0.32594465 1.3721758 
0.5883794 88.612621 0.32581414 0.88479975 
0.58852343 88.414911 0.32567375 0.38694944 
0.58866746 87.831482 0.32552933 -0.46199177 
0.58881149 87.194457 0.32539081 -1.2526023 
0.58895552 86.790327 0.3252674 -1.7079199 
0.58909955 86.879762 0.32516436 -1.5665057 
0.58924359 87.784376 0.32507996 -0.52614571 
0.58938762 88.603124 0.32500201 0.47531457 
0.58953165 88.440135 0.32491876 0.55898844 
0.58967568 87.988732 0.32482928 0.38559746 
0.58981971 87.838042 0.32473559 0.47371914 
0.58996374 88.078447 0.32463669 0.85040559 
0.59010777 88.451173 0.3245282 1.2114894 
0.59025181 88.549963 0.32440592 1.1618073 
0.59039584 88.411383 0.32427049 0.76202797 
0.59053987 87.893071 0.32412662 -0.05026746 
0.5906839 87.611021 0.32398381 -0.62668779 
0.59082793 87.486033 0.32384879 -1.0147188 
0.59097196 87.477896 0.32372606 -1.255183 
0.59111599 87.915791 0.32361838 -1.0313934 
0.59126003 88.266346 0.32352309 -0.8920863 
0.59140406 88.427461 0.32343852 -0.94419698 
0.59154809 88.54003 0.32336523 -1.0166169 
0.59169212 88.393438 0.32330405 -1.2735127 
0.59183615 88.474499 0.32325792 -1.2331477 
0.59198018 88.778979 0.32322634 -0.90821851 
0.59212422 89.31593 0.32320545 -0.28361268 
0.59226825 89.524529 0.32318795 0.064669095 
0.59241228 89.322059 0.32316976 0.02981161 
0.59255631 89.537716 0.32315128 0.37288639 
0.59270034 89.939979 0.32312852 0.83238024 
0.59284437 90.763348 0.32309611 1.6163385 
0.5929884 90.91594 0.32304494 1.6798295 
0.59313244 90.868331 0.32297433 1.4759894 
0.59327647 90.604704 0.32288672 0.98764099 
0.5934205 90.213201 0.32278784 0.30632579 
0.59356453 90.219281 0.3226857 -0.030070711 
0.59370856 90.493501 0.32258422 -0.10663497 
0.59385259 90.704163 0.3224843 -0.22370216 
0.59399662 90.791431 0.32238729 -0.39021692 
0.59414066 91.005487 0.32229512 -0.34268109 
0.59428469 91.134287 0.32220724 -0.29341416 
0.59442872 90.950625 0.32212304 -0.46962815 
0.59457275 90.72538 0.32204457 -0.62975172 
0.59471678 90.774628 0.32197369 -0.48041701 
0.59486081 90.972894 0.32190863 -0.16712997 
0.59500485 91.183834 0.32184571 0.13830135 
0.59514888 91.550408 0.32178136 0.55133729 
0.59529291 92.224142 0.32171078 1.2223686 
0.59543694 93.085754 0.32162614 2.0452697 
0.59558097 93.786695 0.3215179 2.6907315 
0.595725 93.721698 0.32137858 2.5402505 
0.59586903 93.343896 0.32121005 2.0113701 
0.59601307 93.051746 0.32101855 1.4989735 
0.5961571 93.120706 0.32081014 1.2822415 
0.59630113 93.272432 0.3205874 1.1043687 
0.59644516 92.844658 0.32035243 0.35023063 
0.59658919 92.192353 0.32011408 -0.57405242 
0.59673322 91.808386 0.31988312 -1.1476005 
0.59687725 91.295354 0.3196662 -1.7779212 
0.59702129 91.57982 0.3194706 -1.6063211 
0.59716532 91.67189 0.31929427 -1.5974523 
0.59730935 91.567984 0.31913704 -1.7364139 
0.59745338 91.770693 0.31900047 -1.4889474 
0.59759741 92.222959 0.31888161 -0.90844889 
0.59774144 92.353154 0.31877366 -0.5855288 
0.59788548 92.360533 0.31867282 -0.37775508 
0.59802951 92.760133 0.31857666 0.18437358 
0.59817354 93.147943 0.31847863 0.65980233 
0.59831757 93.028324 0.3183732 0.56961708 
0.5984616 93.060599 0.31826143 0.5682147 
0.59860563 92.999191 0.31814338 0.38230539 
0.59874966 93.299701 0.3180212 0.43937062 
0.5988937 93.403428 0.31789425 0.22222683 
0.59903773 93.328077 0.31776507 -0.2468646 
0.59918176 93.613578 0.31763912 -0.33537984 
0.59932579 93.474768 0.3175174 -0.78209255 
0.59946982 93.428504 0.31740511 -1.0409166 
0.59961385 93.750501 0.31730522 -0.86086451 
0.59975788 94.174005 0.31721561 -0.51922522 
0.59990192 94.532114 0.31713227 -0.22725107 
0.60004595 94.662484 0.3170518 -0.13708468 
0.60018998 94.882421 0.31697313 0.077377126 
0.60033401 95.262019 0.31689378 0.48584669 
0.60047804 95.577771 0.31680899 0.81279128 
0.60062207 95.743192 0.31671498 0.96652142 
0.60076611 95.851767 0.31660999 1.0636194 
0.60091014 95.688398 0.31649292 0.91988159 
0.60105417 95.745247 0.31636546 1.0426123 
0.6011982 95.698702 0.31622623 1.0723492 
0.60134223 96.12659 0.31607491 1.5018259 
0.60148626 96.840085 0.31590654 2.0946359 
0.60163029 97.272693 0.31571429 2.3198075 
0.60177433 97.209482 0.31549561 1.9986761 
0.60191836 96.819741 0.31525431 1.3119203 
0.60206239 96.318391 0.31499842 0.49609994 
0.60220642 96.097825 0.31473746 -0.06903413 
0.60235045 96.218997 0.31447798 -0.32182619 
0.60249448 95.985173 0.31422292 -0.87795042 
0.60263851 95.680539 0.31397871 -1.3915648 
0.60278255 95.926866 0.31375127 -1.2137435 
0.60292658 96.476401 0.31353847 -0.60881574 
0.60307061 96.556544 0.31333329 -0.37758232 
0.60321464 96.007403 0.313133 -0.78243067 
0.60335867 95.508667 0.3129423 -1.2176531 
0.6035027 95.623814 0.31276618 -1.1003492 
0.60364674 96.20302 0.31260324 -0.51089408 
0.60379077 96.874304 0.31244663 0.2280906 
0.6039348 96.645682 0.31228778 0.15331548 
0.60407883 96.206552 0.31212757 -0.14786814 
0.60422286 95.992522 0.31196948 -0.32109387 
0.60436689 95.910548 0.31181549 -0.46230073 
0.60451092 96.063445 0.31166724 -0.46379433 
0.60465496 96.169726 0.31152473 -0.58804759 
0.60479899 95.672029 0.31138937 -1.3418291 
0.60494302 95.788948 0.31126985 -1.5204962 
0.60508705 96.343086 0.31116819 -1.3096052 
0.60523108 96.340296 0.31108192 -1.6752028 
0.60537511 96.455976 0.31101522 -1.9161563 
0.60551914 96.688674 0.31097082 -1.9726665 
0.60566318 96.56276 0.31094932 -2.2977478 
0.60580721 95.706911 0.31095444 -3.2497157 
0.60595124 95.407099 0.31099711 -3.5995735 
0.60609527 95.561349 0.31108129 -3.5116962 
0.6062393 95.991695 0.31120591 -3.1147726 
0.60638333 96.889375 0.3113663 -2.1401208 
0.60652737 98.533423 0.31155112 -0.30021338 
0.6066714 99.993799 0.31173904 1.3753499 
0.60681543 100.2828 0.31191066 1.8258192 
0.60695946 100.44606 0.31206078 2.039554 
0.60710349 100.76705 0.31218698 2.2833827 
0.60724752 100.85671 0.31228646 2.2159756 
0.60739155 101.12535 0.31236005 2.3046366 
0.60753559 101.29644 0.31240678 2.2998318 
0.60767962 100.83338 0.31242675 1.6490397 
0.60782365 100.34153 0.31242756 0.92434254 
