Step Strain_x Stress_x
1370.0 0.43998199 20.833121 
1371.0 0.44012085 20.757988 
1372.0 0.44025971 20.680825 
1373.0 0.44039857 20.604911 
1374.0 0.44053743 20.532706 
1375.0 0.44067629 20.465511 
1376.0 0.44081515 20.40353 
1377.0 0.44095401 20.344702 
1378.0 0.44109287 20.282064 
1379.0 0.44123173 20.205903 
1380.0 0.44137059 20.104442 
1381.0 0.44150945 19.965027 
1382.0 0.44164831 19.776578 
1383.0 0.44178717 19.536536 
1384.0 0.44192603 19.262783 
1385.0 0.44206489 18.931974 
1386.0 0.44220375 18.73238 
1387.0 0.44234262 18.607989 
1388.0 0.44248148 18.555234 
1389.0 0.44262034 18.555172 
1390.0 0.4427592 18.589461 
1391.0 0.44289806 18.802099 
1392.0 0.44303692 18.887946 
1393.0 0.44317578 18.972312 
1394.0 0.44331464 19.051462 
1395.0 0.4434535 19.125499 
1396.0 0.44359236 19.19621 
1397.0 0.44373122 19.266471 
1398.0 0.44387008 19.336992 
1399.0 0.44400894 19.403878 
1400.0 0.4441478 19.392888 
1401.0 0.44428666 19.454521 
1402.0 0.44442552 19.507934 
1403.0 0.44456438 19.559326 
1404.0 0.44470324 19.615469 
1405.0 0.4448421 19.680943 
1406.0 0.44498096 19.756482 
1407.0 0.44511982 19.83772 
1408.0 0.44525868 19.919529 
1409.0 0.44539754 19.996415 
1410.0 0.4455364 20.063764 
1411.0 0.44567526 20.045163 
1412.0 0.44581412 20.10957 
1413.0 0.44595298 20.1602 
1414.0 0.44609184 20.199341 
1415.0 0.44623071 20.299351 
1416.0 0.44636957 20.33676 
1417.0 0.44650843 20.375489 
1418.0 0.44664729 20.416371 
1419.0 0.44678615 20.455789 
1420.0 0.44692501 20.492527 
1421.0 0.44706387 20.522191 
1422.0 0.44720273 20.485001 
1423.0 0.44734159 20.523284 
1424.0 0.44748045 20.545352 
1425.0 0.44761931 20.555812 
1426.0 0.44775817 20.557102 
1427.0 0.44789703 20.552529 
1428.0 0.44803589 20.438758 
1429.0 0.44817475 20.449814 
1430.0 0.44831361 20.456363 
1431.0 0.44845247 20.449036 
1432.0 0.44859133 20.418277 
1433.0 0.44873019 20.427415 
1434.0 0.44886905 20.355448 
1435.0 0.44900791 20.281112 
1436.0 0.44914677 20.224949 
1437.0 0.44928563 20.199497 
