Step Strain_x Stress_x Strain_y Stress_y
1097.0 0.018147489 2.1444282 -0.0054668748 0.32117694 
1098.0 0.018248326 2.4486207 -0.0054642583 0.576181 
1099.0 0.018349162 2.7012299 -0.0054732306 0.78057506 
1100.0 0.018449999 2.7845644 -0.0054979103 0.85122293 
1101.0 0.018550836 2.6586837 -0.0055397234 0.7744068 
1102.0 0.018651672 2.3290242 -0.0055971255 0.5102098 
1103.0 0.018752509 1.8719807 -0.0056647987 0.02951193 
1104.0 0.018853346 1.4186487 -0.0057330671 -0.60980962 
1105.0 0.018954182 1.0867827 -0.0057890613 -1.2620227 
1106.0 0.019055019 0.89584635 -0.0058196508 -1.7901357 
1107.0 0.019155855 0.80070889 -0.0058141967 -2.0895311 
1108.0 0.019256692 0.79710515 -0.0057666555 -2.0712402 
1109.0 0.019357529 0.88248652 -0.00567737 -1.7718094 
1110.0 0.019458365 1.0507696 -0.0055523405 -1.2862246 
1111.0 0.019559202 1.2610018 -0.0054013211 -0.74602781 
1112.0 0.019660039 1.5053595 -0.0052351783 -0.2001599 
1113.0 0.019760875 1.7740071 -0.0050649081 0.35869771 
1114.0 0.019861712 2.0099322 -0.0049017854 0.88384724 
1115.0 0.019962548 2.1964937 -0.0047564209 1.3389426 
1116.0 0.020063385 2.3419257 -0.0046380237 1.711792 
1117.0 0.020164222 2.4444961 -0.0045541495 1.9570746 
1118.0 0.020265058 2.5319336 -0.0045097797 2.0130736 
1119.0 0.020365895 2.6646896 -0.0045060683 1.8821041 
1120.0 0.020466732 2.8983338 -0.0045403849 1.647387 
1121.0 0.020567568 3.1937853 -0.0046079957 1.3490987 
1122.0 0.020668405 3.4167233 -0.0047028765 0.9337396 
1123.0 0.020769242 3.4383349 -0.0048166347 0.33009435 
1124.0 0.020870078 3.2528695 -0.0049370724 -0.38546943 
1125.0 0.020970915 2.9234556 -0.0050497333 -1.0739423 
1126.0 0.021071751 2.5860246 -0.0051407107 -1.592778 
1127.0 0.021172588 2.4504926 -0.0051995244 -1.746517 
1128.0 0.021273425 2.6136352 -0.005223064 -1.4524433 
1129.0 0.021374261 2.9696539 -0.0052172597 -0.81612769 
1130.0 0.021475098 3.1821619 -0.0051949548 -0.18773711 
1131.0 0.021575935 2.9567177 -0.0051688386 0.056346925 
1132.0 0.021676771 2.4547208 -0.0051438418 -0.036304726 
1133.0 0.021777608 2.0717955 -0.0051180922 -0.085809036 
1134.0 0.021878445 2.0819132 -0.0050905885 0.20578132 
1135.0 0.021979281 2.420778 -0.005067225 0.7803496 
1136.0 0.022080118 2.7713806 -0.0050596221 1.3014835 
1137.0 0.022180954 2.970173 -0.0050783256 1.524202 
1138.0 0.022281791 3.0817443 -0.0051278487 1.4441561 
1139.0 0.022382628 3.2025138 -0.0052065799 1.1892491 
1140.0 0.022483464 3.357619 -0.0053093682 0.87511103 
1141.0 0.022584301 3.4993365 -0.0054298626 0.56589311 
1142.0 0.022685138 3.5631404 -0.005561811 0.29653418 
1143.0 0.022785974 3.526924 -0.0056997679 0.059526774 
1144.0 0.022886811 3.4437257 -0.0058389423 -0.17222739 
1145.0 0.022987647 3.3378868 -0.0059746511 -0.46168726 
1146.0 0.023088484 3.1798593 -0.0061010467 -0.82835548 
1147.0 0.023189321 2.9540136 -0.0062107232 -1.1885423 
1148.0 0.023290157 2.7101526 -0.0062964065 -1.408936 
1149.0 0.023390994 2.5302828 -0.0063536437 -1.3842131 
1150.0 0.023491831 2.5204614 -0.0063829289 -1.0414664 
1151.0 0.023592667 2.727483 -0.0063911763 -0.43359142 
1152.0 0.023693504 3.0820865 -0.0063906564 0.25360627 
1153.0 0.023794341 3.4463355 -0.006395248 0.81100701 
1154.0 0.023895177 3.6650754 -0.0064162145 1.0596266 
1155.0 0.023996014 3.7082096 -0.0064585853 1.0012128 
1156.0 0.02409685 3.6897758 -0.0065211867 0.80960941 
1157.0 0.024197687 3.718221 -0.0066001522 0.64868228 
1158.0 0.024298524 3.7856891 -0.0066922333 0.55310301 
1159.0 0.02439936 3.7652664 -0.0067955007 0.44877604 
1160.0 0.024500197 3.5243152 -0.0069078474 0.26898682 
1161.0 0.024601034 3.1004555 -0.0070256426 0.015661178 
1162.0 0.02470187 2.6824979 -0.0071437706 -0.27598859 
1163.0 0.024802707 2.4277666 -0.0072563431 -0.56405422 
1164.0 0.024903544 2.4660932 -0.0073575449 -0.69869862 
1165.0 0.02500438 2.7771821 -0.007444658 -0.55933354 
1166.0 0.025105217 3.1883884 -0.0075204941 -0.21393941 
1167.0 0.025206053 3.5626137 -0.0075920223 0.13931462 
1168.0 0.02530689 3.7911862 -0.0076663712 0.2898923 
1169.0 0.025407727 3.8287068 -0.0077465801 0.18715115 
1170.0 0.025508563 3.6612103 -0.0078305768 -0.1252201 
1171.0 0.0256094 3.2888735 -0.0079120594 -0.6221799 
1172.0 0.025710237 2.8372262 -0.007981001 -1.1868533 
1173.0 0.025811073 2.5854232 -0.008026007 -1.5420207 
1174.0 0.02591191 2.6900376 -0.0080399049 -1.491236 
1175.0 0.026012746 3.0254087 -0.0080237064 -1.1207546 
1176.0 0.026113583 3.3569677 -0.0079848723 -0.69643334 
1177.0 0.02621442 3.5823843 -0.0079319532 -0.38038686 
1178.0 0.026315256 3.7736991 -0.0078713205 -0.12272059 
1179.0 0.026416093 3.9976735 -0.0078081718 0.16519876 
1180.0 0.02651693 4.2172327 -0.007748321 0.49496925 
1181.0 0.026617766 4.3366772 -0.0076984328 0.79824516 
1182.0 0.026718603 4.3164246 -0.0076646422 0.9770172 
1183.0 0.02681944 4.2104499 -0.0076505722 1.0191642 
1184.0 0.026920276 4.0892465 -0.0076570854 0.98510123 
1185.0 0.027021113 4.0039216 -0.0076835028 0.91343253 
1186.0 0.027121949 3.998949 -0.0077283836 0.82811406 
1187.0 0.027222786 4.1135802 -0.0077900091 0.74029746 
1188.0 0.027323623 4.3699268 -0.0078666088 0.66270822 
1189.0 0.027424459 4.7069563 -0.0079566174 0.5595229 
1190.0 0.027525296 4.9812504 -0.0080579519 0.35013496 
1191.0 0.027626133 5.0651195 -0.0081663822 0.0028194956 
1192.0 0.027726969 4.9240203 -0.0082748917 -0.43844665 
1193.0 0.027827806 4.6107648 -0.0083745656 -0.91555653 
1194.0 0.027928643 4.2481916 -0.0084557649 -1.3385564 
1195.0 0.028029479 3.9948641 -0.0085099414 -1.5578031 
1196.0 0.028130316 3.9510065 -0.0085326581 -1.4617358 
1197.0 0.028231152 4.1061649 -0.008525842 -1.0646578 
1198.0 0.028331989 4.3637824 -0.0084974996 -0.50330229 
1199.0 0.028432826 4.6040772 -0.0084589606 0.033524952 
1200.0 0.028533662 4.79328 -0.0084210681 0.45600557 
1201.0 0.028634499 4.9663129 -0.0083923629 0.78841525 
1202.0 0.028735336 5.1388453 -0.0083795716 1.0453455 
1203.0 0.028836172 5.2791128 -0.0083878989 1.1823104 
1204.0 0.028937009 5.3261776 -0.0084201256 1.1410823 
1205.0 0.029037846 5.2648259 -0.0084754285 0.9554598 
1206.0 0.029138682 5.1480223 -0.0085500624 0.75475919 
1207.0 0.029239519 5.0155317 -0.0086399745 0.60897553 
1208.0 0.029340355 4.855036 -0.0087422208 0.47544297 
1209.0 0.029441192 4.694432 -0.0088541041 0.34074873 
1210.0 0.029542029 4.5938145 -0.0089729031 0.23980065 
1211.0 0.029642865 4.5941079 -0.0090965782 0.18923097 
1212.0 0.029743702 4.7136178 -0.0092241081 0.18984579 
1213.0 0.029844539 4.8827497 -0.0093555052 0.16435881 
1214.0 0.029945375 4.9823807 -0.0094902547 0.0040490134 
1215.0 0.030046212 4.9919765 -0.0096251185 -0.27920625 
1216.0 0.030147048 4.9844926 -0.0097543765 -0.55890449 
1217.0 0.030247885 5.0339924 -0.009872381 -0.69539165 
1218.0 0.030348722 5.1581838 -0.0099763756 -0.62364942 
1219.0 0.030449558 5.3007712 -0.010067806 -0.38613607 
1220.0 0.030550395 5.3773927 -0.010151465 -0.10227094 
1221.0 0.030651232 5.3039756 -0.010233079 0.062850238 
1222.0 0.030752068 5.0607749 -0.010315979 -0.0095447425 
1223.0 0.030852905 4.7381209 -0.010398706 -0.2926126 
1224.0 0.030953742 4.4703776 -0.010475548 -0.62769629 
1225.0 0.031054578 4.3236428 -0.010539741 -0.86297103 
1226.0 0.031155415 4.2480873 -0.010586536 -0.95327473 
1227.0 0.031256251 4.2031212 -0.010614105 -0.88661021 
1228.0 0.031357088 4.2003455 -0.010623782 -0.68507295 
1229.0 0.031457925 4.2549095 -0.010619627 -0.43411617 
1230.0 0.031558761 4.3560982 -0.010606696 -0.21507724 
1231.0 0.031659598 4.4594072 -0.010589405 -0.087869282 
1232.0 0.031760435 4.5759619 -0.010570318 -0.063736346 
1233.0 0.031861271 4.7906836 -0.010549921 -0.079628827 
1234.0 0.031962108 5.1459767 -0.010527893 -0.087498316 
1235.0 0.032062945 5.5649454 -0.010504073 -0.11672385 
1236.0 0.032163781 5.8926905 -0.01047787 -0.21886698 
1237.0 0.032264618 6.0253005 -0.010447219 -0.41303403 
1238.0 0.032365454 5.9641209 -0.010408192 -0.70436891 
1239.0 0.032466291 5.7743318 -0.010354895 -1.0727713 
1240.0 0.032567128 5.5569126 -0.010279869 -1.4366973 
1241.0 0.032667964 5.4067622 -0.010175735 -1.6729577 
1242.0 0.032768801 5.3521665 -0.010037684 -1.6943004 
1243.0 0.032869638 5.3701825 -0.0098652435 -1.4659378 
1244.0 0.032970474 5.4357846 -0.0096629945 -0.99528941 
1245.0 0.033071311 5.5470489 -0.0094404306 -0.33625867 
1246.0 0.033172147 5.7326397 -0.0092108824 0.43735001 
1247.0 0.033272984 5.9638949 -0.0089900311 1.1994424 
1248.0 0.033373821 6.1007802 -0.0087933551 1.7925026 
1249.0 0.033474657 6.0367234 -0.0086329276 2.1421088 
1250.0 0.033575494 5.8903779 -0.0085158918 2.2948648 
1251.0 0.033676331 5.834544 -0.0084453944 2.3341857 
1252.0 0.033777167 5.9041068 -0.0084222722 2.2550444 
1253.0 0.033878004 6.0273811 -0.0084449473 1.966309 
1254.0 0.033978841 6.089118 -0.0085075738 1.4358404 
1255.0 0.034079677 6.0825907 -0.0085993863 0.77547923 
1256.0 0.034180514 6.0974638 -0.0087069753 0.11845133 
1257.0 0.03428135 6.1668856 -0.0088169969 -0.48305503 
1258.0 0.034382187 6.227402 -0.0089172347 -1.0551281 
1259.0 0.034483024 6.1904337 -0.0089960696 -1.6405796 
1260.0 0.03458386 6.0996481 -0.0090416077 -2.1308185 
1261.0 0.034684697 6.1030577 -0.0090438808 -2.287411 
1262.0 0.034785534 6.2856533 -0.0089996848 -1.9542567 
1263.0 0.03488637 6.6196936 -0.0089157536 -1.1650689 
1264.0 0.034987207 7.0192112 -0.0088080895 -0.1224598 
1265.0 0.035088044 7.34053 -0.0086978635 0.86232633 
1266.0 0.03518888 7.4240898 -0.0086050986 1.5291721 
1267.0 0.035289717 7.2037722 -0.0085433746 1.8061894 
1268.0 0.035390553 6.7402344 -0.0085183524 1.8448835 
1269.0 0.03549139 6.1503622 -0.0085308437 1.8447612 
1270.0 0.035592227 5.5758382 -0.0085808656 1.8514486 
1271.0 0.035693063 5.1389836 -0.0086685682 1.7826111 
1272.0 0.0357939 4.8894404 -0.0087925596 1.5001504 
1273.0 0.035894737 4.828326 -0.0089470974 0.94643619 
1274.0 0.035995573 4.921224 -0.0091209198 0.26862896 
1275.0 0.03609641 5.1674654 -0.0093002439 -0.2529931 
1276.0 0.036197246 5.5296041 -0.0094744659 -0.44070213 
1277.0 0.036298083 5.9169306 -0.0096397709 -0.31929374 
1278.0 0.03639892 6.1986873 -0.0097986251 -0.12600395 
1279.0 0.036499756 6.2663601 -0.0099549535 -0.13627916 
1280.0 0.036600593 6.163303 -0.010108547 -0.37199153 
1281.0 0.03670143 6.033789 -0.010254619 -0.63842566 
1282.0 0.036802266 5.9510726 -0.010387762 -0.79665175 
1283.0 0.036903103 5.8729192 -0.010504765 -0.88701353 
1284.0 0.03700394 5.7065256 -0.010603793 -1.0432476 
1285.0 0.037104776 5.4254973 -0.010681674 -1.3001525 
1286.0 0.037205613 5.1108936 -0.010733192 -1.5413764 
1287.0 0.037306449 4.8768061 -0.010753444 -1.6344392 
1288.0 0.037407286 4.8206135 -0.010740528 -1.5289695 
1289.0 0.037508123 5.034967 -0.010696564 -1.2455922 
1290.0 0.037608959 5.5117064 -0.010627282 -0.86494109 
1291.0 0.037709796 6.030868 -0.010540391 -0.59838709 
1292.0 0.037810633 6.3030202 -0.010441288 -0.65055508 
1293.0 0.037911469 6.2646487 -0.010328901 -0.9347116 
1294.0 0.038012306 6.1479735 -0.010197443 -1.0777629 
1295.0 0.038113143 6.2630558 -0.010043986 -0.7269784 
1296.0 0.038213979 6.704416 -0.0098756402 0.13657853 
1297.0 0.038314816 7.2397013 -0.0097099607 1.1130879 
1298.0 0.038415652 7.5646462 -0.0095668308 1.7494572 
1299.0 0.038516489 7.5429579 -0.0094592348 1.8625758 
1300.0 0.038617326 7.2449573 -0.0093895111 1.5659749 
1301.0 0.038718162 6.839124 -0.009351647 1.1060933 
1302.0 0.038818999 6.4523139 -0.0093362933 0.66301098 
1303.0 0.038919836 6.0878522 -0.0093344332 0.23135636 
1304.0 0.039020672 5.7252107 -0.0093372763 -0.28157492 
1305.0 0.039121509 5.395085 -0.0093343697 -0.88849514 
1306.0 0.039222345 5.1461189 -0.0093133375 -1.4853657 
1307.0 0.039323182 4.9775623 -0.0092619984 -1.9714826 
1308.0 0.039424019 4.8838835 -0.0091704151 -2.255148 
1309.0 0.039524855 4.9569749 -0.0090327631 -2.2114363 
1310.0 0.039625692 5.3637467 -0.0088498837 -1.7417279 
1311.0 0.039726529 6.1565086 -0.0086313117 -0.89434398 
1312.0 0.039827365 7.1285139 -0.0083943129 0.047523019 
1313.0 0.039928202 7.9322614 -0.0081581188 0.73743422 
1314.0 0.040029039 8.3488618 -0.0079368468 1.0402857 
1315.0 0.040129875 8.4233765 -0.007736719 1.1050604 
1316.0 0.040230712 8.3263153 -0.0075590912 1.1711068 
1317.0 0.040331548 8.1219314 -0.0074053444 1.3044656 
1318.0 0.040432385 7.844552 -0.0072782376 1.4685571 
1319.0 0.040533222 7.6287204 -0.00718116 1.6652003 
1320.0 0.040634058 7.6016521 -0.0071181683 1.8783974 
1321.0 0.040734895 7.7626463 -0.0070936578 2.0378918 
1322.0 0.040835732 7.951302 -0.0071109208 2.0106533 
1323.0 0.040936568 7.8949565 -0.0071694149 1.6108439 
1324.0 0.041037405 7.408293 -0.0072609503 0.7566435 
1325.0 0.041138242 6.5940872 -0.0073680148 -0.35519154 
1326.0 0.041239078 5.7918314 -0.0074678127 -1.2918848 
1327.0 0.041339915 5.3402733 -0.0075411403 -1.6489065 
1328.0 0.041440751 5.3690493 -0.0075806736 -1.3157223 
1329.0 0.041541588 5.7178794 -0.0075932335 -0.57132647 
1330.0 0.041642425 6.0761775 -0.0075940717 0.13567775 
1331.0 0.041743261 6.2625132 -0.0075976809 0.56534334 
1332.0 0.041844098 6.3606783 -0.0076128739 0.81600523 
1333.0 0.041944935 6.6174934 -0.0076447967 1.0980298 
1334.0 0.042045771 7.1923207 -0.0076992396 1.4903416 
1335.0 0.042146608 7.9724224 -0.0077842544 1.8700866 
1336.0 0.042247445 8.7574044 -0.0079076329 2.0806268 
1337.0 0.042348281 9.4073498 -0.0080736914 2.076531 
1338.0 0.042449118 9.8097628 -0.0082823369 1.8674272 
1339.0 0.042549954 9.9156862 -0.008529267 1.4483681 
1340.0 0.042650791 9.6816678 -0.0088058744 0.75943951 
1341.0 0.042751628 9.0594151 -0.0090980298 -0.25068529 
1342.0 0.042852464 8.1437894 -0.0093850467 -1.4135553 
1343.0 0.042953301 7.2557054 -0.0096431413 -2.2878441 
1344.0 0.043054138 6.6541627 -0.0098544559 -2.5767847 
1345.0 0.043154974 6.3457566 -0.010013107 -2.3074952 
1346.0 0.043255811 6.1925553 -0.010124612 -1.708384 
1347.0 0.043356647 6.2280024 -0.010201216 -0.90515137 
1348.0 0.043457484 6.6333138 -0.010259329 0.13715525 
1349.0 0.043558321 7.3825909 -0.010320242 1.3245512 
1350.0 0.043659157 8.2350022 -0.010408212 2.3712527 
1351.0 0.043759994 8.8271866 -0.010544617 2.8957054 
1352.0 0.043860831 8.9423182 -0.010740157 2.7098605 
1353.0 0.043961667 8.7130463 -0.010991008 1.9831701 
1354.0 0.044062504 8.4362022 -0.011282299 1.0621736 
1355.0 0.044163341 8.3048903 -0.011595204 0.23042116 
1356.0 0.044264177 8.2565992 -0.011912738 -0.44914336 
1357.0 0.044365014 8.1462042 -0.012221042 -1.0191291 
1358.0 0.04446585 7.890097 -0.012508511 -1.520344 
1359.0 0.044566687 7.4833297 -0.012764957 -1.9474746 
1360.0 0.044667524 7.0576284 -0.012981714 -2.1797637 
1361.0 0.04476836 6.7852491 -0.013154087 -2.1205942 
1362.0 0.044869197 6.7486971 -0.013283302 -1.8179338 
1363.0 0.044970034 6.9230306 -0.013375533 -1.4028038 
1364.0 0.04507087 7.1840805 -0.013439227 -1.0090498 
1365.0 0.045171707 7.4949414 -0.013482394 -0.68265909 
1366.0 0.045272544 7.9085449 -0.01351167 -0.39643409 
1367.0 0.04537338 8.3747605 -0.013532876 -0.14843436 
1368.0 0.045474217 8.7875595 -0.013551053 0.052405105 
1369.0 0.045575053 9.0163276 -0.013570284 0.18577732 
1370.0 0.04567589 8.9590872 -0.013593281 0.17398824 
1371.0 0.045776727 8.6639761 -0.013619805 -0.03770896 
1372.0 0.045877563 8.3085834 -0.01364555 -0.3797891 
1373.0 0.0459784 8.0947986 -0.013663562 -0.66881787 
1374.0 0.046079237 8.1655541 -0.013667961 -0.67197746 
1375.0 0.046180073 8.4916109 -0.013658683 -0.27063771 
1376.0 0.04628091 8.8590329 -0.013643889 0.37258824 
1377.0 0.046381746 9.0568735 -0.013636662 0.92567334 
1378.0 0.046482583 8.9879349 -0.013648259 1.1143759 
1379.0 0.04658342 8.6692784 -0.013682518 0.84130918 
1380.0 0.046684256 8.2185089 -0.013733886 0.23896362 
1381.0 0.046785093 7.7855115 -0.013790104 -0.41554502 
1382.0 0.04688593 7.4399336 -0.013837857 -0.9220459 
1383.0 0.046986766 7.183058 -0.013866838 -1.2353306 
1384.0 0.047087603 7.0777963 -0.013870672 -1.3566547 
1385.0 0.04718844 7.2065807 -0.013846886 -1.3044312 
1386.0 0.047289276 7.5563968 -0.013796536 -1.1534086 
1387.0 0.047390113 8.000923 -0.013722687 -1.0197762 
1388.0 0.047490949 8.344893 -0.013628047 -1.0238673 
1389.0 0.047591786 8.4632051 -0.013512523 -1.2377303 
1390.0 0.047692623 8.3540471 -0.013371743 -1.6073351 
1391.0 0.047793459 8.1405007 -0.013198154 -1.9237746 
1392.0 0.047894296 8.0281084 -0.012985276 -1.9533472 
1393.0 0.047995133 8.2131039 -0.012732467 -1.5328108 
1394.0 0.048095969 8.6894819 -0.012448275 -0.74242571 
1395.0 0.048196806 9.2666073 -0.012148819 0.14553929 
1396.0 0.048297643 9.8071411 -0.011852246 0.9624728 
1397.0 0.048398479 10.269828 -0.011575284 1.6506723 
1398.0 0.048499316 10.672092 -0.011332054 2.2083948 
1399.0 0.048600152 11.031971 -0.011134018 2.6535977 
1400.0 0.048700989 11.291375 -0.010990338 2.922355 
1401.0 0.048801826 11.304085 -0.010906554 2.8872955 
1402.0 0.048902662 10.931859 -0.010881967 2.4544395 
1403.0 0.049003499 10.189046 -0.010907702 1.6431988 
1404.0 0.049104336 9.2631216 -0.01096712 0.62162088 
1405.0 0.049205172 8.3955928 -0.011039262 -0.35765995 
1406.0 0.049306009 7.85734 -0.011104044 -0.97147958 
1407.0 0.049406845 7.8126451 -0.011148883 -1.0309823 
1408.0 0.049507682 8.21446 -0.011172562 -0.65667265 
1409.0 0.049608519 8.8765367 -0.01118276 -0.098541392 
1410.0 0.049709355 9.4689675 -0.011190924 0.33418281 
1411.0 0.049810192 9.6956529 -0.011205929 0.38581148 
1412.0 0.049911029 9.5805451 -0.011228834 0.12346004 
1413.0 0.050011865 9.430269 -0.011254256 -0.10150963 
1414.0 0.050112702 9.5203176 -0.011277579 -0.020556616 
1415.0 0.050213539 9.8208342 -0.011300466 0.33099861 
1416.0 0.050314375 9.9726484 -0.011330129 0.63569308 
1417.0 0.050415212 9.7233305 -0.011372819 0.69845866 
1418.0 0.050516048 9.3004731 -0.011429821 0.713233 
1419.0 0.050616885 9.0844026 -0.011501435 0.87951546 
1420.0 0.050717722 9.2034867 -0.01159107 1.1575904 
1421.0 0.050818558 9.5784758 -0.011704423 1.4163023 
1422.0 0.050919395 10.035966 -0.01184679 1.5336352 
1423.0 0.051020232 10.409116 -0.012020558 1.4316579 
1424.0 0.051121068 10.568439 -0.012223616 1.0188982 
1425.0 0.051221905 10.439629 -0.012447477 0.24145225 
1426.0 0.051322742 10.0839 -0.012676195 -0.72139008 
1427.0 0.051423578 9.6207644 -0.012890047 -1.5705116 
1428.0 0.051524415 9.148512 -0.013071662 -2.0912959 
1429.0 0.051625251 8.7955302 -0.013210406 -2.1459933 
1430.0 0.051726088 8.6905055 -0.013305186 -1.730815 
1431.0 0.051826925 8.8944461 -0.013364516 -0.98673295 
1432.0 0.051927761 9.2783578 -0.013403631 -0.17949453 
1433.0 0.052028598 9.5712634 -0.013439053 0.41007975 
